Date,Package,Title,,
2017/2/22,bsearchtools,Binary Search Tools,,
2017/2/22,choroplethrAdmin1,Contains an Administrative-Level-1 Map of the World,,
2017/2/22,DecorateR,Fit and Deploy DECORATE Trees,,
2017/2/22,idendr0,Interactive Dendrograms,,
2017/2/22,Mangrove,Risk Prediction on Trees,,
2017/2/21,lclGWAS,"Efficient Estimation of Discrete-Time Multivariate Frailty Model
Using Exact Likelihood Function for Grouped Survival Data",,
2017/2/21,mle.tools,"Expected/Observed Fisher Information and Bias-Corrected Maximum
Likelihood Estimate(s)",,
2017/2/21,rnaturalearthdata,World Vector Map Data from Natural Earth Used in 'rnaturalearth',,
2017/2/21,stdvectors,C++ Standard Library Vectors in R,,
2017/2/20,AWR.KMS,A Simple Client to the 'AWS' Key Management Service,,
2017/2/20,CEoptim,Cross-Entropy R Package for Optimization,,
2017/2/20,colorr,"Color Palettes for EPL, MLB, NBA, NHL, and NFL Teams",,
2017/2/20,genemodel,Gene Model Plotting in R,,
2017/2/20,GSparO,Group Sparse Optimization,,
2017/2/20,OxyBS,Processing of Oxy-Bisulfite Microarray Data,,
2017/2/20,pawacc,Physical Activity with Accelerometers,,
2017/2/20,survRM2,Comparing Restricted Mean Survival Time,,
2017/2/20,W3CMarkupValidator,R Interface to W3C Markup Validation Services,,
2017/2/18,helsinki,R Tools for Helsinki Open Data,,
2017/2/18,mixtox,Curve Fitting and Mixture Toxicity Assessment,,
2017/2/17,BDWreg,Bayesian Inference for Discrete Weibull Regression,,
2017/2/17,educineq,Compute and Decompose Inequality in Education,,
2017/2/17,EMMLi,A Maximum Likelihood Approach to the Analysis of Modularity,,
2017/2/17,keyringr,"Decrypt Passwords from Gnome Keyring, Windows Data Protection
API and macOS Keychain",,
2017/2/17,riverplot,Sankey or Ribbon Plots,,
2017/2/16,hqreg,"Regularization Paths for Lasso or Elastic-Net Penalized Huber
Loss Regression and Quantile Regression",,
2017/2/16,mdscore,Improved Score Tests for Generalized Linear Models,,
2017/2/16,ridigbio,Interface to the iDigBio Data API,,
2017/2/16,rope,Model Selection with FDR Control of Selected Variables,,
2017/2/16,spdownscale,Spatial Downscaling Using Bias Correction Approach,,
2017/2/15,ggalt,"Extra Coordinate Systems, 'Geoms', Statistical Transformations,
Scales and Fonts for 'ggplot2'",,
2017/2/15,warpMix,"Mixed Effects Modeling with Warping for Functional Data Using
B-Spline",,
2017/2/14,dgodata,Data for the 'dgo' Package,,
2017/2/14,paperplanes,Distance Recordings from a Paper Plane Folding/Flying Experiment,,
2017/2/13,cope,Coverage Probability Excursion (CoPE) Sets,,
2017/2/13,LiblineaR,Linear Predictive Models Based on the 'LIBLINEAR' C/C++ Library,,
2017/2/12,dynBiplotGUI,Full Interactive GUI for Dynamic Biplot in R,,
2017/2/12,imputeMulti,Imputation Methods for Multivariate Multinomial Data,,
2017/2/12,purge,Purge Training Data from Models,,
2017/2/11,maxnet,Fitting 'Maxent' Species Distribution Models with 'glmnet',,
2017/2/11,RGENERATE,Tools to Generate Vector Time Series,,
2017/2/11,StVAR,Student's t Vector Autoregression (StVAR),,
2017/2/9,optbdmaeAT,Optimal Block Designs for Two-Colour cDNA Microarray Experiments,,
2017/2/9,seqMeta,Meta-Analysis of Region-Based Tests of Rare DNA Variants,,
2017/2/8,BayesCombo,Bayesian Evidence Combination,,
2017/2/8,FuzzyStatTra,Statistical Methods for Trapezoidal Fuzzy Numbers,,
2017/2/8,OCA,Optimal Capital Allocations,,
2017/2/7,arabicStemR,Arabic Stemmer for Text Analysis,,
2017/2/7,pMineR,Processes Mining in Medicine,,
2017/2/6,cbird,"Clustering of Multivariate Binary Data with Dimension Reduction
via L1-Regularized Likelihood Maximization",,
2017/2/6,CompareTests,Correct for Verification Bias in Diagnostic Accuracy & Agreement,,
2017/2/6,mdftracks,Read and Write 'MTrackJ Data Files',,
2017/2/6,QuantileGradeR,Quantile-Adjusted Restaurant Grading,,
2017/2/6,samplingDataCRT,"Sampling Data Within Different Study Designs for Cluster
Randomized Trials",,
2017/2/6,SMLoutliers,Outlier Detection Using Statistical and Machine Learning Methods,,
2017/2/6,supportInt,Calculates Likelihood Support Intervals for Common Data Types,,
2017/2/6,treebase,"Discovery, Access and Manipulation of 'TreeBASE' Phylogenies",,
2017/2/5,mbrglm,Median Bias Reduction in Binomial-Response GLMs,,
2017/2/5,random,True Random Numbers using RANDOM.ORG,,
2017/2/5,WikipediR,A MediaWiki API Wrapper,,
2017/2/4,flippant,Dithionite Scramblase Assay Analysis,,
2017/2/4,samplesizelogisticcasecontrol,Sample Size Calculations for Case-Control Studies,,
2017/2/4,superheat,A Graphical Tool for Exploring Complex Datasets Using Heatmaps,,
2017/2/3,PST,Probabilistic Suffix Trees and Variable Length Markov Chains,,
2017/2/2,mpe,Multiple Primary Endpoints,,
2017/2/2,powerAnalysis,Power Analysis in Experimental Design,,
2017/2/2,readHAC,Read Acoustic HAC Format,,
2017/2/1,demoKde,Kernel Density Estimation for Demonstration Purposes,,
2017/2/1,EnsCat,Clustering of Categorical Data,,
2017/2/1,fontBitstreamVera,Fonts with 'Bitstream Vera Fonts' License,,
2017/2/1,fontquiver,Set of Installed Fonts,,
2017/2/1,ShinyTester,Functions to Minimize Bonehead Moves While Working with 'shiny',,
2017/2/1,sonify,Data Sonification - Turning Data into Sound,,
2017/2/1,ssmsn,Scale-Shape Mixtures of Skew-Normal Distributions,,
2017/1/31,blendedLink,A New Link Function that Blends Two Specified Link Functions,,
2017/1/31,choroplethrMaps,Contains Maps Used by the 'choroplethr' Package,,
2017/1/31,edstan,Stan Models for Item Response Theory,,
2017/1/31,iBST,Improper Bagging Survival Tree,,
2017/1/30,bunchr,Analyze Bunching in a Kink or Notch Setting,,
2017/1/30,flood,"Statistical Methods for the (Regional) Analysis of Flood
Frequency",,
2017/1/30,gunsales,"Statistical Analysis of Monthly Background Checks of Gun
Purchases",,
2017/1/29,observer,Observe and Check your Data,,
2017/1/29,TTCA,Transcript Time Course Analysis,,
2017/1/28,alphabetr,"Algorithms for High-Throughput Sequencing of Antigen-Specific T
Cells",,
2017/1/28,fastmatch,Fast match() function,,
2017/1/28,gbp,A Bin Packing Problem Solver,,
2017/1/28,iosmooth,Functions for Smoothing with Infinite Order Flat-Top Kernels,,
2017/1/28,tracer,Slick Call Stacks,,
2017/1/27,bayesQR,Bayesian Quantile Regression,,
2017/1/27,cooccurNet,Co-Occurrence Network,,
2017/1/27,landsat8,"Landsat 8 Imagery Rescaled to Reflectance, Radiance and/or
Temperature",,
2017/1/27,sparsestep,SparseStep Regression,,
2017/1/26,BayesPieceHazSelect,"Variable Selection in a Hierarchical Bayesian Model for a Hazard
Function",,
2017/1/26,BiSEp,Toolkit to Identify Candidate Synthetic Lethality,,
2017/1/26,eclust,"Environment Based Clustering for Interpretable Predictive Models
in High Dimensional Data",,
2017/1/26,nparsurv,"Nonparametric Tests for Main Effects, Simple Effects and
Interaction Effect in a Factorial Design with Censored Data",,
2017/1/26,Rcereal,C++11 Header Files for 'cereal',,
2017/1/24,givitiR,The GiViTI Calibration Test and Belt,,
2017/1/24,mutSignatures,Decipher Mutational Signatures from Somatic Mutational Catalogs,,
2017/1/24,NORMA,Builds General Noise SVRs,,
2017/1/24,rKIN,(Kernel) Isotope Niche Estimation,,
2017/1/24,simpleSetup,Set Up R Source Code Files for Use on Multiple Machines,,
2017/1/23,chi2x3way,"Partitioning Chi-Squared and Tau Index for Three-Way Contingency
Tables",,
2017/1/23,errint,Builds Error Intervals,,
2017/1/23,mads,Multi-Analysis Distance Sampling,,
2017/1/23,skm,Selective k-Means,,
2017/1/22,ALDqr,Quantile Regression Using Asymmetric Laplace Distribution,,
2017/1/22,ICV,Indirect Cross-Validation (ICV) for Kernel Density Estimation,,
2017/1/22,intrval,Relational Operators for Intervals,,
2017/1/22,kpcalg,Kernel PC Algorithm for Causal Structure Detection,,
2017/1/22,SOFIA,Making Sophisticated and Aesthetical Figures in R,,
2017/1/22,teda,"An Implementation of the Typicality and Eccentricity Data
Analysis Framework",,
2017/1/21,chords,Estimation in Respondent Driven Samples,,
2017/1/20,testforDEP,Dependence Tests for Two Variables,,
2017/1/19,bytescircle,Statistics About Bytes Contained in a File as a Circle Plot,,
2017/1/19,rUnemploymentData,Data and Functions for USA State and County Unemployment Data,,
2017/1/17,bayesianETAS,Bayesian Estimation of the ETAS Model for Earthquake Occurrences,,
2017/1/17,cclust,Convex Clustering Methods and Clustering Indexes,,
2017/1/17,mangoTraining,Mango Solutions Training Datasets,,
2017/1/17,rCAT,Conservation Assessment Tools,,
2017/1/17,rorutadis,Robust Ordinal Regression UTADIS,,
2017/1/16,cumstats,Cumulative Descriptive Statistics,,
2017/1/16,peakRAM,Monitor the Total and Peak RAM Used by an Expression or Function,,
2017/1/15,maxmatching,Maximum Matching for General Weighted Graph,,
2017/1/15,mhsmm,Inference for Hidden Markov and Semi-Markov Models,,
2017/1/15,PoSI,Valid Post-Selection Inference for Linear LS Regression,,
2017/1/14,dfphase1,"Phase I Control Charts (with Emphasis on Distribution-Free
Methods)",,
2017/1/14,InfiniumPurify,"Estimate and Account for Tumor Purity in Cancer Methylation Data
Analysis",,
2017/1/14,isva,Independent Surrogate Variable Analysis,,
2017/1/14,marima,Multivariate ARIMA and ARIMA-X Analysis,,
2017/1/14,PhyloMeasures,"Fast and Exact Algorithms for Computing Phylogenetic
Biodiversity Measures",,
2017/1/13,GeneClusterNet,Gene Expression Clustering and Gene Network,,
2017/1/13,GORCure,"Fit Generalized Odds Rate Mixture Cure Model with Interval
Censored Data",,
2017/1/13,ICGOR,"Fit Generalized Odds Rate Hazards Model with Interval Censored
Data",,
2017/1/13,SADEG,Stability Analysis in Differentially Expressed Genes,,
2017/1/13,sparkwarc,Load WARC Files into Apache Spark,,
2017/1/13,TRADER,Tree Ring Analysis of Disturbance Events in R,,
2017/1/12,EBrank,Empirical Bayes Ranking,,
2017/1/12,pxR,PC-Axis with R,,
2017/1/12,RChronoModel,"Post-Processing of the Markov Chain Simulated by ChronoModel or
Oxcal",,
2017/1/12,rld,Analyze and Design Repeated Low-Dose Challenge Experiments,,
2017/1/11,esmisc,Misc Functions of Eduard Sz√∂cs,,
2017/1/11,QRank,A Novel Quantile Regression Approach for eQTL Discovery,,
2017/1/11,RND,Risk Neutral Density Extraction Package,,
2017/1/10,SAVE,"Bayesian Emulation, Calibration and Validation of Computer
Models",,
2017/1/10,USGSstates2k,"Replaced by 'states2k' ‚Ä?United States of America Map with the
NAD 1983 Albers Projection",,
2017/1/10,VGAMdata,Data Supporting the 'VGAM' Package,,
2017/1/9,BoolFilter,"Optimal Estimation of Partially Observed Boolean Dynamical
Systems",,
2017/1/9,dismo,Species Distribution Modeling,,
2017/1/9,npmv,Nonparametric Comparison of Multivariate Samples,,
2017/1/9,rjsonapi,Consumer for APIs that Follow the JSON API Specification,,
2017/1/9,speedglm,Fitting Linear and Generalized Linear Models to Large Data Sets,,
2017/1/8,lowmemtkmeans,Low Memory Use Trimmed K-Means,,
2017/1/7,MAMSE,"Calculation of Minimum Averaged Mean Squared Error (MAMSE)
Weights",,
2017/1/7,panelaggregation,Aggregate Longitudinal Survey Data,,
2017/1/7,sysid,System Identification in R,,
2017/1/7,waffle,Create Waffle Chart Visualizations in R,,
2017/1/6,DFIT,Differential Functioning of Items and Tests,,
2017/1/6,fabCI,FAB Confidence Intervals,,
2017/1/6,ltxsparklines,Lightweight Sparklines for a LaTeX Document,,
2017/1/6,pamctdp,"Principal Axes Methods for Contingency Tables with Partition
Structures on Rows and Columns",,
2017/1/6,Plasmidprofiler,Visualization of Plasmid Profile Results,,
2017/1/6,semver,'Semantic Versioning V2.0.0' Parser,,
2017/1/5,crisp,"Fits a Model that Partitions the Covariate Space into Blocks in
a Data- Adaptive Way",,
2017/1/5,FixSeqMTP,Fixed Sequence Multiple Testing Procedures,,
2017/1/5,hail,Read HYDRA Rainfall Data,,
2017/1/5,MRCE,Multivariate Regression with Covariance Estimation,,
2017/1/5,partDSA,"Partitioning Using Deletion, Substitution, and Addition Moves",,
2017/1/5,requireR,R Source Code Modularizer,,
2017/1/5,RWinEdt,R Interface to 'WinEdt',,
2017/1/5,TBSSurvival,Survival Analysis using a Transform-Both-Sides Model,,
2017/1/4,BayesPiecewiseICAR,Hierarchical Bayesian Model for a Hazard Function,,
2017/1/4,dSVA,Direct Surrogate Variable Analysis,,
2017/1/4,minimalRSD,Minimally Changed CCD and BBD,,
2017/1/4,pwt8,Penn World Table (Version 8.x),,
2017/1/4,Redmonder,Microsoft(r)-Inspired Color Palettes,,
2017/1/4,treemap,Treemap Visualization,,
2017/1/4,tsdecomp,Decomposition of Time Series Data,,
2017/1/4,TSeriesMMA,Multiscale Multifractal Analysis of Time Series Data,,
2017/1/3,colr,Functions to Select and Rename Data,,
2017/1/3,openadds,Client to Access 'Openaddresses' Data,,
2017/1/3,QCAtools,Helper Functions for QCA in R,,
2017/1/3,reader,Suite of Functions to Flexibly Read Data from Files,,
2017/1/3,rebus.unicode,Unicode Extensions for the 'rebus' Package,,
2017/1/1,abundant,"High-Dimensional Principal Fitted Components and Abundant
Regression",,
2017/1/1,awsjavasdk,Boilerplate R Access to the Amazon Web Services ('AWS') Java SDK,,
2016/12/31,assertive,Readable Check Functions to Ensure Code Integrity,,
2016/12/31,censys,Tools to Query the 'Censys' API,,
2016/12/31,futureheatwaves,"Find, Characterize, and Explore Extreme Events in Climate
Projections",,
2016/12/31,hds,Hazard Discrimination Summary,,
2016/12/31,likert,Analysis and Visualization Likert Items,,
2016/12/30,assertive.base,A Lightweight Core of the 'assertive' Package,,
2016/12/30,assertive.properties,Assertions to Check Properties of Variables,,
2016/12/30,assertive.reflection,Assertions for Checking the State of R,,
2016/12/30,assertive.sets,Assertions to Check Properties of Sets,,
2016/12/30,assertive.types,Assertions to Check Types of Variables,,
2016/12/30,bootruin,"A Bootstrap Test for the Probability of Ruin in the Classical
Risk Process",,
2016/12/30,finiteruinprob,"Computation of the Probability of Ruin Within a Finite Time
Horizon",,
2016/12/30,GCPM,Generalized Credit Portfolio Model,,
2016/12/30,uniah,Unimodal Additive Hazards Model,,
2016/12/29,fortunes,R Fortunes,,
2016/12/28,nplr,N-Parameter Logistic Regression,,
2016/12/27,acrt,Autocorrelation Robust Testing,,
2016/12/27,bayesloglin,Bayesian Analysis of Contingency Table Data,,
2016/12/27,Bclim,Bayesian Palaeoclimate Reconstruction from Pollen Data,,
2016/12/27,DStree,Recursive Partitioning for Discrete-Time Survival Trees,,
2016/12/27,restrictedMVN,Multivariate Normal Restricted by Affine Constraints,,
2016/12/27,rpubchem,An Interface to the PubChem Collection,,
2016/12/27,SCBmeanfd,Simultaneous Confidence Bands for the Mean of Functional Data,,
2016/12/27,spark.sas7bdat,Read in 'SAS' Data ('.sas7bdat' Files) into 'Apache Spark',,
2016/12/27,UStatBookABSC,"A Companion Package to the Book ""U-Statistics, M-Estimation and
Resampling""",,
2016/12/26,DISTRIB,"Four Essential Functions for Statistical Distributions Analysis:
A New Functional Approach",,
2016/12/26,factorcpt,Simultaneous Change-Point and Factor Analysis,,
2016/12/26,tilting,Variable Selection via Tilted Correlation Screening Algorithm,,
2016/12/24,findviews,A View Generator for Multidimensional Data,,
2016/12/24,ggguitar,Utilities for Creating Guitar Tablature,,
2016/12/24,samplesize,Sample Size Calculation for Various t-Tests and Wilcoxon-Test,,
2016/12/23,Rarity,"Calculation of Rarity Indices for Species and Assemblages of
Species",,
2016/12/23,ztype,Run a Ztype Game Loaded with R Functions,,
2016/12/22,concreg,Concordance Regression,,
2016/12/22,lavaan.survey,Complex Survey Structural Equation Modeling (SEM),,
2016/12/22,sampling,Survey Sampling,,
2016/12/21,condSURV,"Estimation of the Conditional Survival Function for Ordered
Multivariate Failure Time Data",,
2016/12/21,ms.sev,"Package for Calculation of ARMSS, Local MSSS and Global MSSS",,
2016/12/21,pgee.mixed,"Penalized Generalized Estimating Equations for Bivariate Mixed
Outcomes",,
2016/12/21,rocNIT,Non-Inferiority Test for Paired ROC Curves,,
2016/12/21,SpaTimeClus,Model-Based Clustering of Spatio-Temporal Data,,
2016/12/20,akima,Interpolation of Irregularly and Regularly Spaced Data,,
2016/12/20,OData,R Helper for OData Web Services,,
2016/12/20,radarchart,Radar Chart from 'Chart.js',,
2016/12/20,SPPcomb,Combining Different Spatial Datasets in Cancer Risk Estimation,,
2016/12/20,stmgui,Shiny Application for Creating STM Models,,
2016/12/19,bcRep,Advanced Analysis of B Cell Receptor Repertoire Data,,
2016/12/19,pipeliner,Machine Learning Pipelines for R,,
2016/12/18,longurl,Expand Short URLs,,
2016/12/18,magicfor,Magic Functions to Obtain Results from for Loops,,
2016/12/18,tigerstats,R Functions for Elementary Statistics,,
2016/12/17,MTDrh,Mass Transportation Distance Rank Histogram,,
2016/12/17,MWRidge,"Two Stage Moving-Window Ridge Method for Prediction and
Estimation",,
2016/12/17,PepSAVIms,PepSAVI-MS Data Analysis,,
2016/12/17,PGM2,Nested Resolvable Designs and their Associated Uniform Designs,,
2016/12/17,ramify,Additional Matrix Functionality,,
2016/12/16,acc,Exploring Accelerometer Data,,
2016/12/16,binseqtest,Exact Binary Sequential Designs and Analysis,,
2016/12/16,FinancialMath,Financial Mathematics for Actuaries,,
2016/12/16,polyfreqs,Bayesian Population Genomics in Autopolyploids,,
2016/12/16,sjdbc,JDBC Driver Interface,,
2016/12/15,coprimary,"Sample Size Calculation for Two Primary Time-to-Event Endpoints
in Clinical Trials",,
2016/12/15,MvBinary,"Modelling Multivariate Binary Data with Blocks of Specific
One-Factor Distribution",,
