sbid,tenure,expense,COUNT,perperson,entropy,chgexpense,chgcount,churn
1446165708,1696,77.65,116,5.709482759,3.970927214,0.159128228,-0.079365079,0
1446165750,1700,68.4,30,16.344,2.504849556,0.270194986,0.111111111,0
1446165828,1696,41.2,34,5.603823529,2.274426478,-0.568043615,-0.170731707,0
1446165832,1696,124.82,52,5.198653846,3.155937727,0.50912828,-0.133333333,0
1446165844,1700,376.23,40,20.9545,2.376806253,2.030202964,0.081081081,0
1446165857,1684,92.14,49,10.59204082,2.334183764,-0.224802288,-0.125,0
1446165865,1682,56.6,51,8.939411765,3.097454846,0.041781704,-0.227272727,0
1446165905,1682,187.45,169,6.589289941,3.789920188,0.027968193,-0.039772727,0
1446165999,1684,76.03,65,4.456923077,3.375957096,-0.072804878,-0.044117647,0
1446166042,1696,207.45,48,8.994166667,2.0334534,-0.013458246,0.021276596,0
1446166059,1684,95.79,25,27.1764,2.586133509,0.267231115,0.136363636,0
1446166061,1686,70.42,52,8.156153846,3.185731499,0.026380994,0.04,0
1446166115,1682,165.11,42,11.59,2.970492252,0.260862925,0.076923077,0
1446166139,1684,35.4,19,7.499473684,2.196634818,-0.121151936,-0.648148148,0
1446166232,1695,72.04,51,5.019215686,2.255811135,-0.171001151,-0.301369863,0
1446166242,1695,89,11,17.08818182,1.98719716,0,-0.266666667,0
1446166380,1699,118.78,100,5.4941,3.153991494,0.125130245,-0.166666667,0
1446166409,1684,83.8,135,4.483333333,4.224646235,0.0786459,0.0546875,0
1446166449,1684,122.68,73,3.615616438,3.721213594,0.003763705,0.431372549,0
1446166499,1684,72.01,122,6.232295082,3.820546388,0.001112192,-0.152777778,0
1446166525,1682,69.32,46,6.124347826,2.557227904,0.002893519,0.314285714,0
1446166770,1699,105.39,158,3.46056962,3.981479434,0.015709329,-0.18974359,0
1446166798,1696,159.95,46,6.747608696,3.010711864,0.414610418,0.393939394,0
1446166817,1683,75.69,41,4.075121951,2.552650117,0.241023119,0.366666667,0
1446166818,1696,126.22,97,3.942989691,3.904847092,-0.235447332,-0.076190476,0
1446166842,1695,133.43,19,3.884736842,1.7803189,-0.431268914,-0.136363636,0
1446166923,1680,88.92,28,19.6525,2.457887227,0.523907455,0.272727273,0
1446166930,1699,58.53,42,7.866666667,2.690106427,-0.399753871,-0.222222222,0
1446167005,1681,137.88,141,6.036737589,4.121078089,-0.057295228,-0.06,0
1446167007,1683,76.57,25,5.3532,2.389000082,0.030274489,-0.242424242,0
1446167013,1680,91.81,32,4.1646875,2.743144105,-0.162393942,-0.448275862,0
1446167057,1683,66.22,33,8.426363636,2.887158492,0.045964303,0.137931035,0
1446167107,1682,204.45,173,10.46416185,4.165923917,0.002205882,0.193103448,0
1446167117,1682,136,62,9.174193548,3.4402317,0,-0.150684932,1
1446167205,1681,91.5,17,7.307647059,2.368182889,0.177606178,-0.227272727,0
1446167283,1680,147.54,57,13.3645614,3.052618565,0.139393003,0,0
1446167310,1699,96,64,6.06296875,3.463642826,0.242718447,-0.247058824,0
1446167353,1680,156.61,42,9.199285714,2.706433072,0.167772724,-0.222222222,0
1446167490,1698,66.96,4,2.09,1.073411314,0.022758515,-0.6,0
1446167495,1681,69,21,8.394285714,2.348491464,0,0.3125,0
1446167562,1694,50.73,124,5.488225807,3.81409407,0.099003466,0.107142857,0
1446167634,1699,47.46,25,7.9528,2.260105106,-0.001262626,-0.305555556,0
1446167686,1689,203.76,33,29.71515152,2.201444098,1.01902497,-0.083333333,0
1446167694,1699,107.45,26,2.600384615,2.585220927,-0.008306414,0.04,0
1446167787,1682,103.03,75,5.889066667,3.521709998,-0.086694442,0.153846154,0
1446167843,1680,88.74,87,4.412988506,3.641464012,-0.038674033,-0.155339806,0
1446167902,1694,182.67,121,5.81231405,3.5701301,0.081015505,0.406976744,0
1446167929,1683,79.28,46,11.62217391,3.099024366,-0.319484979,0,0
1446167981,1684,46.99,8,5.12,1.629419051,-0.493914917,-0.619047619,0
1446167997,1682,87,28,5.590357143,2.686814674,0,0.217391304,0
1446168019,1683,65.93,35,5.769428571,2.858963953,-0.059888778,-0.222222222,0
1446168100,1698,48.03,39,1.947435897,2.942825493,-0.12081274,0.114285714,0
1446168121,1684,40.45,85,2.560470588,3.801532195,0.006218906,0.011904762,0
1446168152,1693,73.26,24,20.23416667,1.938975146,-0.218059558,0,0
1446168191,1684,100.85,32,12.3390625,2.516138579,0.041838843,-0.255813953,0
1446168223,1680,87.1,53,9.526226415,3.031298278,0.131903834,0.261904762,0
1446168425,1680,77.18,42,13.26785714,2.880155094,0.071646765,0.076923077,0
1446168429,1683,202.05,142,5.977957747,4.150672312,-0.003943801,0.136,0
1446168451,1684,97.42,19,4.983684211,2.371641807,0.289989407,0.461538462,0
1446168489,1682,99,79,6.903417722,3.622225076,-0.097127223,-0.168421053,0
1446168502,1693,74.46,68,5.382058824,3.313554043,0.474455446,0.511111111,0
1446168504,1689,92.67,279,4.187168459,4.619484271,0.122592368,-0.021052632,0
1446168509,1683,44.13,51,10.37941177,2.842797808,-0.205866475,-0.203125,0
1446168542,1693,112.67,183,5.304153006,4.452969223,-0.091663979,0.122699387,0
1446168580,1698,102.32,126,2.351507937,3.138910298,-0.087324949,-0.226993865,0
1446168606,1691,180.55,103,4.764757282,3.596945939,0.668360747,-0.237037037,0
1446168613,1679,46.74,25,4.4324,2.707255965,-0.30980508,-0.137931034,0
1446168716,1690,142.77,4,0.2875,0.981399257,0.057320595,-0.2,0
1446168763,1679,209,119,4.211680672,3.962368462,0,-0.184931507,0
1446168786,1690,206,59,5.209322034,3.387458139,0.023399076,-0.223684211,0
1446168793,1679,126.13,86,8.378255814,3.297811767,-0.005597603,0,0
1446168797,1681,93.66,125,4.06808,4.019779228,-0.01035503,-0.015748031,0
1446168818,1692,196.81,42,9.459285714,2.699873961,0.189615571,-0.086956522,0
1446168861,1684,150.44,38,20.88763158,2.587320449,-0.400398565,-0.136363636,0
1446168946,1690,206.3,28,28.07714286,2.603846179,-0.161654746,0.037037037,0
1446168951,1684,77.84,78,2.632051282,3.657210784,0.006725298,0.238095238,0
1446168992,1693,69.97,54,5.310925926,3.190223443,-0.057008086,-0.052631579,0
1446168993,1679,304.86,40,4.4915,2.640295463,-0.374261084,0.25,0
1446168994,1697,78.65,53,7.270943396,2.422035462,0.277615335,0.292682927,0
1446169037,1682,183.69,161,2.452236025,4.629787816,0.631929638,0.192592593,0
1446169047,1682,135.9,90,2.220333333,4.202228862,-0.435091657,-0.387755102,0
1446169331,1684,154.13,24,38.58541667,1.741114056,0.297063031,1.666666667,0
1446169358,1693,128.28,53,4.024716981,2.758171729,-0.04304364,-0.485436893,0
1446169382,1692,79.71,99,5.913838384,3.496106335,-0.517260174,-0.266666667,0
1446169579,1682,160.75,60,4.803,3.562980142,1.079291165,0.25,0
1446169614,1697,203.68,125,6.94176,3.799793327,0.273,0.213592233,0
1446169668,1693,70.64,20,4.6965,2.032134344,0.158412594,-0.130434783,0
1446169704,1697,247.37,208,7.153701923,4.495546515,0.030751281,-0.028037383,0
1446169726,1690,45.6,17,2.808823529,2.466603956,-0.025641026,0.214285714,0
1446169735,1679,62.35,43,10.02697674,2.443429711,-0.078208161,-0.385714286,0
1446169751,1683,50.71,56,4.63125,3.245423999,-0.086141647,-0.253333333,0
1446169884,1697,304.4,27,9.288148148,2.465733866,1.367029549,-0.181818182,0
1446169942,1692,108.6,233,2.50111588,4.682667235,0.208412151,0.068807339,0
1446169969,1682,194,13,4.981538462,1.373836315,-0.093457944,-0.35,0
1446170000,1696,173.53,105,7.701809524,3.486296401,0.606610499,0.082474227,0
1446170002,1692,46.1,45,5.632222222,3.163998501,-0.31347729,-0.042553191,0
1446170007,1681,180.87,81,4.267901235,3.595703931,-0.355646598,-0.319327731,0
1446170047,1681,45.06,39,4.782564103,2.747893443,-0.309636893,0.344827586,0
1446170057,1681,82.8,24,12.3575,2.082248387,0.095527917,0.846153846,0
1446170064,1697,41.38,3,2.17,0.200545562,0.103172487,0,0
1446170178,1693,104,33,5.331212121,2.733678382,0.223529412,0.222222222,0
1446170205,1679,81.94,15,43.602,1.524527159,0.966402688,0.153846154,0
1446170226,1685,54.42,40,12.525,2.397251808,0.020056232,-0.130434783,0
1446170237,1681,93.69,30,20.86166667,2.400486773,-0.255068776,0,0
1446170271,1683,87.81,30,3.266333333,2.727626736,-0.37917138,-0.032258065,0
1446170288,1692,106.43,74,9.106621622,3.30914286,-0.06917964,0.138461539,0
1446170295,1679,115.04,88,6.120454546,3.913985553,-0.157524716,-0.043478261,0
1446170313,1678,94,38,7.857105263,2.197936048,0,-0.136363636,0
1446170328,1692,151.68,43,4.244186047,3.07569013,0.003639251,0,0
1446170418,1692,94.5,50,8.0076,3.103930595,-0.136828645,0.162790698,0
1446170421,1682,239,82,7.038292683,3.736439361,0,0.012345679,0
1446170510,1696,52.42,49,6.352653061,2.850626223,-0.168596352,0,0
1446170581,1683,84.31,30,15.14833333,2.721926931,-0.172701403,-0.117647059,0
1446170677,1680,125.54,23,23.0426087,2.186481395,0.469507199,0.095238095,0
1446170702,1692,66.19,50,11.789,2.70404129,-0.03414563,-0.090909091,0
1446170716,1689,128.02,35,8.434857143,2.856392291,0.886809138,0.25,0
1446170738,1692,121.85,43,9.661627907,2.842970064,0.071585613,-0.173076923,0
1446170807,1680,62.84,18,15.84555556,1.648676178,0.03287311,-0.052631579,0
1446170819,1681,54.3,96,10.41583333,2.719696645,0.122828784,0.129411765,0
1446170830,1694,99,39,7.942051282,2.72526027,0,-0.290909091,0
1446170876,1689,70.16,40,2.96025,3.205550643,-0.035070829,-0.534883721,0
1446170892,1692,86.13,27,11.03518519,2.39236482,-0.459050371,-0.035714286,0
1446170957,1680,101.31,40,4.99475,2.39435231,0.01901026,-0.166666667,0
1446171154,1696,161.65,79,14.32202532,2.862028894,0.143372471,-0.036585366,0
1446171181,1682,115.3,37,6.56972973,3.020512135,0.003481288,-0.139534884,0
1446171256,1689,87.48,125,5.02104,3.999320435,-0.037306042,-0.007936508,0
1446171282,1679,114,44,3.696818182,2.951717289,-0.00427985,-0.022222222,0
1446171357,1680,93,20,3.715,2.45004183,-0.51965291,0.25,0
1446171359,1681,375.77,36,2.261388889,2.946253347,0.091593075,-0.4,0
1446171433,1678,68.23,8,13.2525,0.768651526,-0.168129724,-0.384615385,0
1446171498,1692,63.02,29,7.228275862,2.413688667,0.016123831,0.16,0
1446171506,1689,99.87,117,4.917008547,4.143837799,0.217926829,0,0
1446171541,1682,55.73,80,4.45025,3.635672149,-0.131390274,-0.090909091,0
1446171609,1681,309,123,3.752439024,4.066984051,-0.045412419,0.23,0
1446171754,1695,82.17,94,5.222978723,3.405398275,0.166028097,-0.030927835,0
1446171871,1682,57.1,28,5.094642857,2.239337519,0.038181818,0.272727273,0
1446171889,1680,165.24,89,14.05764045,3.161600669,0.204022151,0.348484849,0
1446171941,1682,53.19,16,4.23,1.81088585,-0.581049149,-0.774647887,0
1446172006,1688,206.64,119,7.772436975,3.929953552,0.472843906,0.0625,0
1446172007,1675,116.98,84,6.795476191,3.398755115,0.335845609,0.787234043,0
1446172011,1682,76.68,9,13.49222222,1.401942598,0.232401157,-0.181818182,0
1446172012,1691,69.02,43,4.725813954,2.968715798,0,0.264705882,0
1446172017,1679,62.62,26,14.19269231,1.835610896,-0.027337683,-0.071428571,0
1446172144,1695,86.39,71,3.568169014,3.601403896,-0.10365221,-0.164705882,0
1446172172,1691,134.27,67,10.62059702,3.456588823,-0.313512961,-0.106666667,0
1446172182,1683,84.93,7,22.56571429,0.171516342,0,-0.766666667,0
1446172198,1691,92.04,6,16.84166667,0.919423484,-0.194680199,-0.333333333,1
1446172221,1682,146.64,53,15.43169811,3.080277862,-0.305023697,-0.242857143,0
1446172233,1677,199.57,32,7.649375,2.684465253,0,-0.058823529,0
1446172269,1680,94,69,4.26826087,3.511129078,0,0.078125,0
1446172321,1682,109.72,41,11.85609756,3.03129888,0.289155211,-0.046511628,0
1446172331,1682,162.66,43,12.69302326,2.364261654,0.22595719,0.102564103,0
1446172377,1679,55.51,46,8.959347826,2.682031895,0.125278735,0,0
1446172380,1694,88.93,21,7.333809524,1.780336246,0.268616263,-0.222222222,0
1446172407,1679,98.89,81,6.006049383,3.656984085,0.105657424,-0.10989011,0
1446172477,1679,63.93,37,6.286216216,2.854742431,-0.02367135,0.15625,0
1446172595,1678,294,56,11.73267857,3.341204578,0,0.056603774,0
1446172607,1679,168,16,6.653125,2.365258588,0,0,0
1446172629,1680,119.24,90,10.10322222,3.317512908,0.422232824,0.153846154,0
1446172725,1677,81.07,38,4.745526316,2.866923316,-0.170978628,0.52,0
1446172751,1681,70.86,35,21.40228571,1.70802671,-0.151478865,-0.31372549,0
1446172905,1678,164.4,74,11.98040541,3.42183382,0.911183446,0.121212121,0
1446172966,1687,47.99,76,6.837763158,3.6704191,-0.64151789,-0.025641026,0
1446172973,1677,87.33,65,8.885384615,3.246278961,-0.225248403,0,0
1446173002,1690,156.45,60,14.03633333,3.314945708,-0.195381609,-0.178082192,0
1446173019,1680,87.88,77,3.923766234,3.609641411,0.072230356,0.327586207,0
1446173200,1693,146.74,32,38.9715625,1.800068357,-0.156908934,-0.255813953,0
1446173236,1687,98.17,112,5.546964286,3.858344933,-0.127222617,-0.157894737,0
1446173251,1681,49.59,40,7.9165,2.717167164,-0.00161063,0.081081081,0
1446173283,1677,156.76,99,6.253636364,3.775434511,-0.024153386,0.020618557,0
1446173351,1681,61.8,49,4.377142857,3.278411836,-0.273454032,0.256410256,0
1446173495,1677,39.79,95,4.715684211,3.917404775,0.013757962,0.158536585,0
1446173497,1679,137.55,39,15.27282051,2.450315941,-0.193065822,0.181818182,0
1446173532,1690,107.05,5,4.066,1.369807332,0.250145977,-0.285714286,0
1446173612,1690,104,17,8.857647059,1.919990592,0,0.545454546,0
1446173623,1677,131,99,7.775656566,3.789806719,-0.032567757,-0.131578947,0
1446173664,1693,122.69,57,9.264561404,3.307871377,-0.370949549,-0.06557377,0
1446173676,1686,212.2,57,9.040701754,3.140708294,0.051484069,0.036363636,0
1446173722,1690,76.32,44,5.81,3.049574673,0.07326677,-0.063829787,0
1446173800,1693,292.61,115,12.0853913,3.394049644,-0.268109055,0.161616162,0
1446173856,1686,266.73,159,6.206603774,4.266789114,2.564955894,2.456521739,0
1446173876,1686,85.13,76,6.656710526,3.600765999,0.038044141,0.583333333,0
1446173895,1677,186.18,195,7.709948718,3.661544541,0.541225166,0.25,0
1446173995,1677,78.51,43,14.25186047,2.643576872,0.037531386,-0.173076923,0
1446174037,1678,119.33,115,6.314521739,3.83873606,-0.080945779,0.138613861,0
1446174062,1689,82.64,30,14.613,2.417594213,0.01961752,0.2,0
1446174100,1693,48,65,12.22246154,3.236986618,-0.094339623,-0.133333333,0
1446174177,1678,37.81,19,3.354736842,2.464660672,-0.296165302,0,0
1446174182,1689,43.95,7,2.391428571,1.851969161,-0.598520143,-0.888888889,0
1446174256,1686,91.31,13,18.81615385,1.869530312,-0.031707317,-0.235294118,0
1446174322,1689,59.29,53,3.902264151,3.188835447,-0.182770503,0.152173913,0
1446174324,1693,361.33,112,13.00330357,3.158569392,0.212598161,-0.01754386,0
1446174397,1678,134.6,38,10.1081579,2.666174883,-0.186706949,-0.321428571,0
1446174483,1676,62.7,47,11.00468085,2.761003205,0.236686391,0.068181818,0
1446174503,1676,110.4,50,9.2388,2.484214881,0.012844037,-0.206349206,0
1446174516,1686,80.2,17,4.517058824,2.389089864,0.095628415,-0.227272727,0
1446174599,1679,39.55,19,4.215789474,2.611437874,0.012544803,-0.269230769,0
1446174857,1678,209,59,6.052542373,3.029139481,0,-0.233766234,0
1446174872,1689,112,157,3.353057325,3.624402234,-0.359267735,-0.155913978,0
1446174879,1678,211.55,18,6.924444444,2.169087077,-0.038409091,0.058823529,0
1446174883,1676,34.02,159,2.151132076,4.371171792,-0.381116973,0.336134454,0
1446174884,1692,158.59,42,7.182619048,3.056523725,-0.198676166,0.05,0
1446174975,1677,224,123,8.930731707,3.277687471,-0.109627156,-0.206451613,0
1446175007,1678,121.63,21,16.42428571,1.939548098,0.521706493,0.235294118,0
1446175051,1680,69,15,0.922,2.48410573,-0.059945504,-0.716981132,0
1446175084,1692,81.77,60,3.995333333,3.255090108,-0.162535846,0.090909091,0
1446175277,1678,48.6,19,10.37052632,2.322190935,0.029661017,0.1875,0
1446175364,1692,57.04,27,10.47037037,2.017551685,-0.389162562,-0.325,0
1446175419,1678,28.74,62,6.210967742,3.104306176,-0.277889447,-0.015873016,0
1446175514,1692,67.71,52,6.360576923,3.076445685,0.144329897,-0.297297297,0
1446175565,1676,106.64,29,8.506896552,2.692259813,0.05762174,-0.147058824,0
1446175626,1685,93.31,37,12.17432432,2.346407091,-0.101838483,0,0
1446175652,1688,61.18,75,7.8432,3.373321392,0.498408033,0.470588235,0
1446175685,1676,122.91,119,7.146134454,4.124817308,0.805110883,0.337078652,0
1446175854,1692,92.3,41,8.500731707,2.696021498,0.037195191,0.242424242,0
1446175960,1691,70.5,32,7.51625,2.622085615,0.408591409,-0.2,0
1446176027,1677,179.57,211,9.299810427,4.483990107,-0.097275287,0.185393258,0
1446176133,1675,59.27,47,2.515531915,3.480136509,-0.336653609,-0.216666667,0
1446176174,1692,58.12,10,2.731,1.924444712,0.107680579,-0.375,0
1446176249,1678,124,32,12.1696875,2.462563822,0,-0.03030303,0
1446176262,1687,46.04,45,9.484222222,2.677925727,0.002394949,0.666666667,0
1446176325,1676,87.11,33,16.3330303,2.59108363,0.11808497,-0.195121951,0
1446176337,1677,85.8,40,10.357,2.906563911,0.003508772,0.25,0
1446176400,1691,59.5,27,4.754444444,2.047182265,-0.184596409,0.173913044,0
1446176464,1691,136.35,28,30.03571429,2.442226011,-0.023280802,-0.125,0
1446176533,1675,92.08,74,10.20202703,3.298037041,0.107129975,0.15625,0
1446176556,1684,118.7,105,4.989333333,3.875761528,-0.031652798,-0.086956522,0
1446176576,1684,84.22,58,9.618965517,3.214051804,-0.053601528,-0.079365079,0
1446176692,1687,62.6,26,6.058846154,2.426961439,0.141294439,-0.1875,0
1446176696,1684,92.91,57,4.822982456,3.370146557,-0.534682226,0,0
1446176785,1672,154.62,63,8.65031746,3.086758098,-0.028097303,0.032786885,0
1446176895,1672,104.3,64,5.46765625,3.480668164,-0.080976297,0.361702128,0
1446176994,1691,311.35,20,3.5915,2.661840641,0.70846137,0.333333333,0
1446176997,1677,63.59,14,8.6,1.693261047,-0.247455621,-0.263157895,0
1446177170,1690,120.55,63,8.064126984,3.328019665,0.045533391,-0.136986301,0
1446177192,1686,65.66,40,17.772,2.817754826,0.199926901,-0.047619048,0
1446177196,1684,190.45,75,2.963466667,3.480298586,0.562089895,-0.050632911,1
1446177227,1677,140.42,33,5.817878788,2.555773974,-0.251612216,-0.175,0
1446177242,1686,65.18,54,10.73833333,3.048537682,0.266614847,-0.194029851,0
1446177313,1675,144.1,31,3.215483871,2.674351594,-0.007917384,0.409090909,0
1446177340,1691,170.5,35,4.977142857,2.738604517,0.027108434,0.944444444,0
1446177392,1686,69.3,43,6.76627907,2.850734359,0,0.482758621,0
1446177427,1677,84.7,50,5.0816,3.227350581,0.052435388,-0.122807018,0
1446177450,1690,59,12,4.535833333,1.318712151,-0.051446945,0,0
1446177488,1687,77,19,6.617894737,2.363471213,0,-0.269230769,0
1446177561,1678,80.56,46,4.87,2.581669019,-0.025994438,0.17948718,0
1446177636,1684,184.95,75,9.4648,2.968243242,-0.128170076,-0.234693878,0
1446177748,1687,233.7,123,10.19203252,3.979522044,0.31329025,0.430232558,0
1446177890,1690,82.68,100,5.1971,3.830582489,-0.001931434,0.587301587,0
1446177925,1675,176.97,68,10.39102941,3.399966199,1.337780713,0.743589744,0
1446177942,1686,99,9,15.19333333,1.132254777,0,-0.181818182,0
1446177967,1676,35.2,15,3.186,2.233481049,-0.071485096,-0.758064516,0
1446178014,1690,51.94,17,7.715882353,1.894585423,-0.322639541,-0.46875,0
1446178078,1686,84.74,31,8.813548387,2.426567168,-0.233954077,-0.060606061,0
1446178079,1677,167.46,60,4.5575,3.2204162,0.433732877,0.578947368,0
1446178143,1674,72.08,14,11.15714286,2.114257572,0.06093612,0,0
1446178336,1683,73.92,11,4.984545455,1.126814223,0,-0.352941176,0
1446178362,1686,62.92,15,4.724666667,1.69936414,-0.068817523,-0.285714286,0
1446178456,1683,50.1,8,4.21,1.084650022,0.002,-0.5,0
1446178519,1677,93.39,63,4.840952381,2.957291407,-0.08405257,0.016129032,0
1446178543,1674,40.03,23,14.29565217,2.224205395,-0.311371065,-0.43902439,0
1446178701,1678,110.82,86,7.700348837,3.737218241,-0.025929507,0.131578947,0
1446178765,1675,37.7,36,9.381388889,2.59376895,-0.102380952,0,0
1446178878,1686,38.54,82,7.729512195,3.467429467,0.037974684,-0.012048193,0
1446178904,1690,69.42,66,10.68393939,2.907799137,-0.224444196,-0.057142857,0
1446178963,1675,69.43,46,7.205434783,2.481993131,0.120200065,0.210526316,0
1446178982,1685,257.19,144,4.816875,4.222384739,0.368323048,-0.082802548,0
1446179043,1675,226.55,38,19.37973684,1.682112877,0.63444196,-0.24,0
1446179045,1675,35.87,49,2.470816327,3.300403639,0.016147309,-0.02,0
